ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
23549202;48;55.8;0;0;0;-81.5;33.7;15;0.37;33.75;8890;0.464;1.0898;0.1279;53.009;6.3603;631910;640470;279.7;0;61;-1.264;14.074;23549106;1.0894;0.1279;52.9921;6.3603;0.779;370.874;4.8;11.01;4.506;3241.01;3284.92;1;23549106;0.0463961;0.080682;0.419168;1.25538;0.448373;0.981842;-26.2052;15.3054;8.47935;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
23549255;47.3;55.8;0;0;0;-81.2;28.5;12.54;0.84;28.69;8773;0.537;1.0899;0.1279;53.0177;6.3603;631963;640523;320.354;0;61;-0.827;13.565;23549202;1.0898;0.1279;53.009;6.3603;0.78;370.988;10.46;27.31;4.559;3241.42;3285.33;1;23549202;0.00676774;0.0829836;0.44085;0.110285;0.215913;0.978244;40.1547;20.8921;-3.45289;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
23549352;48;55.9;0;0;0;-82.3;31.05;12.67;-0.52;30.84;8366;0.461;1.0903;0.1279;53.0342;6.3603;632037;640597;18.2797;0;61;-0.832;12.839;23549255;1.0899;0.1279;53.0177;6.3603;0.78;371.264;25.07;56.78;4.497;3241.69;3285.6;1;23549255;-0.0366853;0.0574119;0.429271;-0.317219;-0.575551;0.988155;59.5572;11.9228;17.9069;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
23549405;47.5;55.9;0;0;0;-82.4;53.48;23.84;0.44;53.55;8302;0.522;1.0907;0.1279;53.0523;6.3603;632086;640646;56.7618;0;61;-2.64;13.897;23549353;1.0903;0.1279;53.0342;6.3603;0.781;371.601;13.71;35.14;4.289;3242.07;3285.98;1;23549353;-0.0376651;0.0739444;0.3734;0.00222491;0.144054;0.993039;-47.8363;-1.56278;39.1264;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
23549503;48;55.9;0;0;0;-83.4;31.48;12.91;-0.29;31.37;8262;0.486;1.091;0.1279;53.0685;6.3603;632161;640721;114.754;0;61;-0.825;12.966;23549405;1.0907;0.1279;53.0523;6.3603;0.78;370.982;21.52;48.22;4.26;3242.32;3286.23;1;23549405;0.0186707;0.0684653;0.329902;-0.235563;0.568108;1.02401;-33.669;14.4805;42.4584;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
23549555;48.5;55.9;0;0;0;-83.8;29.48;11.68;-0.53;29.22;8139;0.423;1.0912;0.1279;53.079;6.3603;632209;640769;152.644;0;61;-0.605;12.576;23549503;1.091;0.1279;53.0685;6.3603;0.78;371.279;16.72;38.92;4.237;3242.71;3286.61;1;23549503;0.130741;0.0797011;0.292454;-0.163049;-1.41938;1.00826;-8.81293;-5.73965;4.01512;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
23549653;48.4;55.9;0;0;0;-84.4;21.26;8.04;0.04;21.28;7969;0.409;1.0914;0.1279;53.0885;6.3603;632281;640841;208.233;0;61;-0.052;12.145;23549555;1.0912;0.1279;53.079;6.3603;0.781;371.553;5.27;14.78;4.172;3242.95;3286.86;1;23549557;0.121745;0.0868986;0.29343;0.169284;0.223678;1.23891;-18.4448;30.3508;-2.78914;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
23549704;48.5;55.9;0;0;0;-84.7;21.72;8.06;0.04;21.68;7799;0.454;1.0916;0.1279;53.0952;6.3603;632327;640887;244.528;0;61;-0.035;11.854;23549654;1.0914;0.1279;53.0885;6.3603;0.783;372.441;6.69;19.17;4.085;3243.32;3287.22;1;23549654;0.169758;0.0951133;0.335408;0.273475;0.0668101;0.950972;11.3742;15.4898;-36.8143;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
23549803;48;55.9;0;0;0;-85;38.47;15.3;0.28;38.54;7670;0.444;1.0919;0.1279;53.1124;6.3603;632396;640956;297.726;0;61;-1.126;12.493;23549704;1.0916;0.1279;53.0952;6.3603;0.784;373.02;9.12;22.32;4.001;3243.56;3287.47;1;23549706;0.15851;0.0868419;0.381597;-0.0536502;0.128282;0.939889;-20.2301;7.28309;-48.974;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
23549855;48;55.9;0;0;0;-84.4;30.75;11.59;-0.05;30.71;7637;0.447;1.0921;0.1279;53.1219;6.3603;632442;641002;333.423;0;61;-0.513;12.088;23549804;1.0919;0.1279;53.1124;6.3603;0.784;373.072;14.37;38.7;3.932;3243.91;3287.82;1;23549804;0.119376;0.0928864;0.483382;-0.33953;0.762278;0.980545;56.7871;10.7662;-72.9051;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
23549953;47.7;56;0;0;0;-84.1;40.67;16.04;0.25;40.75;7562;0.437;1.0925;0.1279;53.1403;6.3603;632509;641069;26.2697;0;61;-1.184;12.455;23549855;1.0921;0.1279;53.1219;6.3603;0.785;373.348;13.99;36.75;3.918;3244.14;3288.05;1;23549855;0.0255172;0.0966502;0.554628;-0.227643;0.519009;0.991973;39.1769;-4.82961;-61.2194;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
23550004;47.6;56;0;0;0;-84.5;51.34;20.55;0.04;51.33;7464;0.452;1.0928;0.1279;53.1566;6.3603;632554;641114;60.9205;0;61;-1.865;12.625;23549954;1.0925;0.1279;53.1403;6.3603;0.785;373.305;18.2;48.97;3.877;3244.49;3288.4;1;23549954;-0.061902;0.0865471;0.609174;-0.336219;0.313085;1.02812;36.0109;2.32079;-19.7864;23549000;-37.71115030;145.03617684;84.18751534;3.56552009;0.00000000;4.74378640;3.36467348;
23550105;47.4;56;0;0;0;-83.7;53.3;22.09;0.15;53.33;7629;0.499;1.0934;0.1279;53.1826;6.3603;632623;641183;114.466;0;61;-2.134;13.068;23550004;1.0928;0.1279;53.1566;6.3603;0.784;372.895;19.93;51.66;3.827;3244.72;3288.63;1;23550005;-0.109263;0.0841718;0.617936;0.073222;0.13193;1.05806;35.1766;-2.56059;2.09615;23550000;-37.71118895;145.03618700;85.55459887;3.88332055;0.00000000;4.74370437;3.36478913;
23550155;47.8;56;0;0;0;-83.4;50.01;20.63;-0.43;49.85;7743;0.466;1.0937;0.1279;53.1997;6.3603;632670;641230;151.172;0;61;-1.961;13.066;23550105;1.0934;0.1279;53.1826;6.3603;0.782;372.129;24.56;57.7;3.914;3245.07;3288.98;1;23550105;-0.146344;0.0825646;0.603789;-0.379241;0.512826;1.0632;11.9088;-2.12444;21.2449;23550000;-37.71118895;145.03618700;85.55459887;3.88332055;0.00000000;4.74370437;3.36478913;
23550254;47.8;56;0;0;0;-84.5;42.06;16.94;-0.05;42.04;7781;0.452;1.0942;0.1279;53.2201;6.3603;632740;641300;205.632;0;61;-1.34;12.818;23550155;1.0937;0.1279;53.1997;6.3603;0.781;371.72;17.09;42.86;3.972;3245.31;3289.22;1;23550157;-0.141827;0.0860594;0.569912;-0.284692;0.440963;1.0333;-51.3749;4.18352;35.831;23550000;-37.71118895;145.03618700;85.55459887;3.88332055;0.00000000;4.74370437;3.36478913;
