Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
3346,2026-06-21T20:45:52.640Z,33.6526225,-117.3044471,391.1,0.18,-0.038,-0.019,0.999,0,-0.62,0.13,0.28
3347,2026-06-21T20:45:52.680Z,33.6526225,-117.3044471,391.1,0.14,-0.039,-0.019,0.999,0,-0.62,0.14,0.28
3348,2026-06-21T20:45:52.720Z,33.6526227,-117.3044471,391.1,0.01,-0.039,-0.018,0.999,0,-0.61,0.15,0.29
3349,2026-06-21T20:45:52.760Z,33.6526227,-117.3044471,391.1,0.17,-0.039,-0.018,1.000,0,-0.62,0.15,0.29
3350,2026-06-21T20:45:52.800Z,33.6526227,-117.3044471,391.1,0.11,-0.039,-0.018,1.000,0,-0.62,0.15,0.29
3351,2026-06-21T20:45:52.840Z,33.6526227,-117.3044471,391.1,0.04,-0.039,-0.018,1.000,0,-0.62,0.15,0.30
3352,2026-06-21T20:45:52.880Z,33.6526227,-117.3044471,391.1,0.08,-0.038,-0.018,0.999,0,-0.62,0.14,0.30
3353,2026-06-21T20:45:52.920Z,33.6526227,-117.3044471,391.1,0.14,-0.038,-0.019,0.999,0,-0.63,0.14,0.30
3354,2026-06-21T20:45:52.960Z,33.6526227,-117.3044471,391.1,0.26,-0.038,-0.019,0.999,0,-0.62,0.14,0.30
3355,2026-06-21T20:45:53.040Z,33.6526227,-117.3044471,391.1,0.28,-0.038,-0.018,0.999,0,-0.62,0.14,0.29
3356,2026-06-21T20:45:53.080Z,33.6526228,-117.3044471,391.1,0.27,-0.038,-0.018,0.999,0,-0.62,0.14,0.29
3357,2026-06-21T20:45:53.120Z,33.6526228,-117.3044471,391.1,0.13,-0.038,-0.018,0.999,0,-0.61,0.14,0.29
3358,2026-06-21T20:45:53.160Z,33.6526228,-117.3044471,391.1,0.14,-0.038,-0.018,0.999,0,-0.62,0.14,0.29
3359,2026-06-21T20:45:53.200Z,33.6526228,-117.3044471,391.1,0.12,-0.038,-0.018,0.999,0,-0.62,0.14,0.29
3360,2026-06-21T20:45:53.240Z,33.6526228,-117.3044471,391.1,0.24,-0.038,-0.019,1.000,0,-0.62,0.14,0.29
3361,2026-06-21T20:45:53.280Z,33.6526228,-117.3044471,391.1,0.17,-0.038,-0.019,1.000,0,-0.62,0.14,0.29
3362,2026-06-21T20:45:53.320Z,33.6526228,-117.3044471,391.1,0.19,-0.039,-0.019,1.000,0,-0.61,0.14,0.29
3363,2026-06-21T20:45:53.360Z,33.6526228,-117.3044471,391.1,0.36,-0.039,-0.018,0.999,0,-0.61,0.14,0.29
3364,2026-06-21T20:45:53.400Z,33.6526228,-117.3044471,391.1,0.27,-0.039,-0.018,0.999,0,-0.62,0.14,0.29
3365,2026-06-21T20:45:53.440Z,33.6526228,-117.3044471,391.1,0.23,-0.039,-0.018,0.999,0,-0.63,0.13,0.28
3366,2026-06-21T20:45:53.480Z,33.6526228,-117.3044473,391.1,0.10,-0.038,-0.018,0.999,0,-0.64,0.13,0.28
3367,2026-06-21T20:45:53.520Z,33.6526228,-117.3044473,391.1,0.01,-0.038,-0.019,0.999,0,-0.64,0.13,0.28
3368,2026-06-21T20:45:53.560Z,33.6526228,-117.3044473,391.1,0.07,-0.039,-0.019,0.999,0,-0.63,0.13,0.28
3369,2026-06-21T20:45:53.600Z,33.6526228,-117.3044471,391.1,0.22,-0.039,-0.019,0.999,0,-0.62,0.13,0.28
3370,2026-06-21T20:45:53.640Z,33.6526229,-117.3044471,391.1,0.35,-0.039,-0.018,0.999,0,-0.62,0.13,0.28
3371,2026-06-21T20:45:53.680Z,33.6526229,-117.3044471,391.1,0.22,-0.039,-0.017,0.999,0,-0.63,0.13,0.28
3372,2026-06-21T20:45:53.720Z,33.6526229,-117.3044471,391.1,0.14,-0.038,-0.018,0.999,0,-0.64,0.13,0.28
3373,2026-06-21T20:45:53.760Z,33.6526229,-117.3044471,391.1,0.33,-0.038,-0.019,0.999,0,-0.64,0.13,0.29
3374,2026-06-21T20:45:53.800Z,33.6526229,-117.3044473,391.1,0.70,-0.038,-0.019,0.999,0,-0.64,0.13,0.29
3375,2026-06-21T20:45:53.840Z,33.6526229,-117.3044473,391.1,0.41,-0.038,-0.019,0.999,0,-0.63,0.13,0.29
3376,2026-06-21T20:45:53.880Z,33.6526230,-117.3044473,391.1,0.62,-0.039,-0.018,0.999,0,-0.63,0.13,0.29
3377,2026-06-21T20:45:53.920Z,33.6526230,-117.3044473,391.1,0.27,-0.039,-0.017,0.999,0,-0.65,0.13,0.30
3378,2026-06-21T20:45:53.960Z,33.6526230,-117.3044473,391.1,0.22,-0.039,-0.018,0.999,0,-0.67,0.12,0.30
3379,2026-06-21T20:45:54.040Z,33.6526230,-117.3044473,391.1,0.16,-0.039,-0.019,0.999,0,-0.66,0.12,0.29
3380,2026-06-21T20:45:54.080Z,33.6526230,-117.3044473,391.1,0.15,-0.039,-0.020,0.999,0,-0.63,0.12,0.29
3381,2026-06-21T20:45:54.120Z,33.6526230,-117.3044473,391.1,0.01,-0.039,-0.020,1.000,0,-0.58,0.13,0.28
3382,2026-06-21T20:45:54.160Z,33.6526230,-117.3044473,391.1,0.17,-0.039,-0.018,1.000,0,-0.55,0.14,0.28
3383,2026-06-21T20:45:54.200Z,33.6526230,-117.3044473,391.1,0.04,-0.039,-0.016,1.000,0,-0.55,0.14,0.28
3384,2026-06-21T20:45:54.240Z,33.6526230,-117.3044473,391.1,0.16,-0.039,-0.015,0.999,0,-0.59,0.15,0.28
3385,2026-06-21T20:45:54.280Z,33.6526230,-117.3044473,391.1,0.08,-0.039,-0.017,0.999,0,-0.64,0.15,0.29
3386,2026-06-21T20:45:54.320Z,33.6526231,-117.3044473,391.1,0.25,-0.039,-0.019,0.999,0,-0.66,0.15,0.29
3387,2026-06-21T20:45:54.360Z,33.6526231,-117.3044473,391.1,0.09,-0.039,-0.022,0.999,0,-0.64,0.15,0.29
3388,2026-06-21T20:45:54.400Z,33.6526231,-117.3044473,391.1,0.21,-0.039,-0.021,0.999,0,-0.60,0.15,0.29
3389,2026-06-21T20:45:54.440Z,33.6526230,-117.3044473,391.1,0.34,-0.039,-0.019,0.999,0,-0.57,0.15,0.29
3390,2026-06-21T20:45:54.480Z,33.6526231,-117.3044473,391.1,0.13,-0.039,-0.017,0.999,0,-0.58,0.15,0.29
3391,2026-06-21T20:45:54.520Z,33.6526231,-117.3044473,391.1,0.06,-0.039,-0.016,0.999,0,-0.61,0.14,0.29
3392,2026-06-21T20:45:54.560Z,33.6526231,-117.3044474,391.1,0.11,-0.039,-0.017,0.999,0,-0.64,0.14,0.29
3393,2026-06-21T20:45:54.600Z,33.6526231,-117.3044474,391.1,0.14,-0.038,-0.020,0.999,0,-0.65,0.14,0.28
3394,2026-06-21T20:45:54.640Z,33.6526231,-117.3044474,391.1,0.11,-0.038,-0.021,0.999,0,-0.63,0.14,0.29
3395,2026-06-21T20:45:54.680Z,33.6526231,-117.3044474,391.1,0.07,-0.038,-0.020,0.999,0,-0.61,0.13,0.29
3396,2026-06-21T20:45:54.720Z,33.6526231,-117.3044474,391.1,0.10,-0.038,-0.019,1.000,0,-0.59,0.14,0.29
3397,2026-06-21T20:45:54.760Z,33.6526232,-117.3044475,391.1,0.12,-0.038,-0.017,1.000,0,-0.60,0.14,0.29
3398,2026-06-21T20:45:54.800Z,33.6526232,-117.3044475,391.1,0.14,-0.039,-0.017,0.999,0,-0.62,0.15,0.29
3399,2026-06-21T20:45:54.840Z,33.6526232,-117.3044475,391.1,0.17,-0.039,-0.018,0.999,0,-0.64,0.15,0.29
3400,2026-06-21T20:45:54.880Z,33.6526232,-117.3044476,391.1,0.07,-0.038,-0.019,0.999,0,-0.64,0.15,0.29
3401,2026-06-21T20:45:54.920Z,33.6526232,-117.3044476,391.1,0.09,-0.038,-0.020,0.999,0,-0.63,0.14,0.29
3402,2026-06-21T20:45:54.960Z,33.6526232,-117.3044476,391.1,0.02,-0.038,-0.019,0.999,0,-0.61,0.14,0.29
3403,2026-06-21T20:45:55.040Z,33.6526232,-117.3044476,391.1,0.09,-0.038,-0.018,1.000,0,-0.61,0.14,0.29
3404,2026-06-21T20:45:55.080Z,33.6526232,-117.3044476,391.1,0.15,-0.039,-0.018,1.000,0,-0.62,0.13,0.29
3405,2026-06-21T20:45:55.120Z,33.6526232,-117.3044476,391.1,0.12,-0.039,-0.019,1.000,0,-0.63,0.13,0.29
3406,2026-06-21T20:45:55.160Z,33.6526232,-117.3044476,391.1,0.12,-0.038,-0.019,0.999,0,-0.63,0.13,0.29
3407,2026-06-21T20:45:55.200Z,33.6526232,-117.3044476,391.1,0.12,-0.038,-0.020,0.999,0,-0.62,0.13,0.29
3408,2026-06-21T20:45:55.240Z,33.6526233,-117.3044476,391.1,0.11,-0.038,-0.019,0.999,0,-0.61,0.14,0.29
3409,2026-06-21T20:45:55.280Z,33.6526232,-117.3044476,391.1,0.14,-0.038,-0.018,0.999,0,-0.60,0.14,0.29
3410,2026-06-21T20:45:55.320Z,33.6526232,-117.3044476,391.1,0.12,-0.039,-0.017,0.999,0,-0.61,0.15,0.29
3411,2026-06-21T20:45:55.360Z,33.6526232,-117.3044476,391.1,0.14,-0.039,-0.017,0.999,0,-0.62,0.14,0.29
3412,2026-06-21T20:45:55.400Z,33.6526232,-117.3044476,391.1,0.30,-0.039,-0.018,0.999,0,-0.62,0.14,0.29
3413,2026-06-21T20:45:55.440Z,33.6526232,-117.3044476,391.1,0.09,-0.038,-0.019,0.999,0,-0.62,0.14,0.29
3414,2026-06-21T20:45:55.480Z,33.6526232,-117.3044476,391.1,0.20,-0.038,-0.019,0.999,0,-0.61,0.14,0.29
3415,2026-06-21T20:45:55.520Z,33.6526232,-117.3044476,391.1,0.12,-0.038,-0.019,1.000,0,-0.60,0.13,0.29
3416,2026-06-21T20:45:55.560Z,33.6526232,-117.3044476,391.1,0.03,-0.039,-0.018,1.000,0,-0.61,0.13,0.29
3417,2026-06-21T20:45:55.600Z,33.6526232,-117.3044476,391.2,0.24,-0.039,-0.017,1.000,0,-0.62,0.12,0.29
3418,2026-06-21T20:45:55.640Z,33.6526232,-117.3044476,391.2,0.23,-0.039,-0.018,1.000,0,-0.63,0.12,0.29
3419,2026-06-21T20:45:55.680Z,33.6526232,-117.3044476,391.2,0.13,-0.039,-0.019,1.000,0,-0.64,0.12,0.29
3420,2026-06-21T20:45:55.720Z,33.6526232,-117.3044476,391.2,0.10,-0.039,-0.019,1.000,0,-0.63,0.12,0.29
3421,2026-06-21T20:45:55.760Z,33.6526232,-117.3044476,391.2,0.06,-0.039,-0.019,0.999,0,-0.61,0.12,0.28
3422,2026-06-21T20:45:55.800Z,33.6526232,-117.3044475,391.2,0.23,-0.039,-0.019,1.000,0,-0.60,0.13,0.28
3423,2026-06-21T20:45:55.840Z,33.6526232,-117.3044476,391.2,0.09,-0.039,-0.018,1.000,0,-0.60,0.14,0.28
3424,2026-06-21T20:45:55.880Z,33.6526232,-117.3044476,391.2,0.19,-0.039,-0.018,1.000,0,-0.61,0.14,0.28
3425,2026-06-21T20:45:55.920Z,33.6526232,-117.3044476,391.2,0.11,-0.039,-0.018,1.000,0,-0.61,0.14,0.28
3426,2026-06-21T20:45:55.960Z,33.6526232,-117.3044476,391.2,0.07,-0.038,-0.019,1.000,0,-0.61,0.15,0.28
3427,2026-06-21T20:45:56.040Z,33.6526232,-117.3044475,391.2,0.25,-0.039,-0.019,1.000,0,-0.60,0.15,0.28
3428,2026-06-21T20:45:56.080Z,33.6526232,-117.3044475,391.2,0.12,-0.039,-0.019,1.000,0,-0.60,0.15,0.28
3429,2026-06-21T20:45:56.120Z,33.6526232,-117.3044475,391.2,0.15,-0.039,-0.018,1.000,0,-0.60,0.15,0.29
3430,2026-06-21T20:45:56.160Z,33.6526232,-117.3044475,391.2,0.10,-0.039,-0.018,1.000,0,-0.60,0.15,0.28
3431,2026-06-21T20:45:56.200Z,33.6526232,-117.3044475,391.2,0.17,-0.039,-0.018,1.000,0,-0.61,0.14,0.28
3432,2026-06-21T20:45:56.240Z,33.6526232,-117.3044475,391.2,0.14,-0.038,-0.019,1.000,0,-0.61,0.14,0.28
3433,2026-06-21T20:45:56.280Z,33.6526232,-117.3044475,391.2,0.04,-0.038,-0.019,0.999,0,-0.61,0.13,0.29
3434,2026-06-21T20:45:56.320Z,33.6526232,-117.3044475,391.2,0.04,-0.038,-0.019,1.000,0,-0.61,0.13,0.29
3435,2026-06-21T20:45:56.360Z,33.6526232,-117.3044475,391.2,0.10,-0.038,-0.018,1.000,0,-0.61,0.13,0.29
3436,2026-06-21T20:45:56.400Z,33.6526232,-117.3044475,391.2,0.08,-0.039,-0.018,1.000,0,-0.62,0.12,0.29
3437,2026-06-21T20:45:56.440Z,33.6526232,-117.3044475,391.2,0.13,-0.039,-0.018,1.000,0,-0.63,0.12,0.29
3438,2026-06-21T20:45:56.480Z,33.6526232,-117.3044475,391.2,0.21,-0.039,-0.019,1.000,0,-0.64,0.12,0.28
3439,2026-06-21T20:45:56.520Z,33.6526232,-117.3044474,391.2,0.09,-0.038,-0.019,1.000,0,-0.64,0.12,0.28
3440,2026-06-21T20:45:56.560Z,33.6526232,-117.3044475,391.2,0.22,-0.038,-0.019,1.000,0,-0.64,0.12,0.29
3441,2026-06-21T20:45:56.600Z,33.6526232,-117.3044475,391.2,0.17,-0.038,-0.018,1.000,0,-0.65,0.13,0.29
3442,2026-06-21T20:45:56.640Z,33.6526232,-117.3044475,391.2,0.06,-0.038,-0.018,1.000,0,-0.64,0.13,0.29
3443,2026-06-21T20:45:56.680Z,33.6526232,-117.3044474,391.2,0.18,-0.039,-0.018,0.999,0,-0.64,0.13,0.29
3444,2026-06-21T20:45:56.720Z,33.6526231,-117.3044474,391.2,0.31,-0.039,-0.018,0.999,0,-0.64,0.13,0.29
3445,2026-06-21T20:45:56.760Z,33.6526232,-117.3044474,391.2,0.11,-0.039,-0.019,0.999,0,-0.64,0.13,0.29
3446,2026-06-21T20:45:56.800Z,33.6526232,-117.3044474,391.2,0.26,-0.038,-0.019,0.999,0,-0.63,0.13,0.28
3447,2026-06-21T20:45:56.840Z,33.6526232,-117.3044474,391.2,0.15,-0.039,-0.019,0.999,0,-0.62,0.13,0.28
3448,2026-06-21T20:45:56.880Z,33.6526232,-117.3044474,391.2,0.04,-0.039,-0.018,1.000,0,-0.62,0.14,0.28
3449,2026-06-21T20:45:56.920Z,33.6526232,-117.3044474,391.2,0.15,-0.039,-0.018,1.000,0,-0.61,0.14,0.28
3450,2026-06-21T20:45:56.960Z,33.6526231,-117.3044474,391.2,0.10,-0.039,-0.018,1.000,0,-0.61,0.14,0.28
3451,2026-06-21T20:45:57.040Z,33.6526231,-117.3044474,391.2,0.09,-0.038,-0.018,1.000,0,-0.60,0.14,0.28
3452,2026-06-21T20:45:57.080Z,33.6526231,-117.3044474,391.2,0.08,-0.038,-0.019,1.000,0,-0.60,0.14,0.28
3453,2026-06-21T20:45:57.120Z,33.6526231,-117.3044474,391.2,0.10,-0.038,-0.019,1.000,0,-0.60,0.14,0.28
3454,2026-06-21T20:45:57.160Z,33.6526231,-117.3044474,391.2,0.11,-0.038,-0.019,0.999,0,-0.60,0.14,0.28
3455,2026-06-21T20:45:57.200Z,33.6526231,-117.3044474,391.2,0.06,-0.039,-0.018,0.999,0,-0.60,0.14,0.28
3456,2026-06-21T20:45:57.240Z,33.6526231,-117.3044474,391.2,0.23,-0.039,-0.019,0.999,0,-0.61,0.14,0.28
3457,2026-06-21T20:45:57.280Z,33.6526231,-117.3044474,391.2,0.17,-0.039,-0.019,0.999,0,-0.61,0.14,0.27
3458,2026-06-21T20:45:57.320Z,33.6526231,-117.3044474,391.2,0.19,-0.038,-0.019,0.999,0,-0.60,0.14,0.27
3459,2026-06-21T20:45:57.360Z,33.6526231,-117.3044474,391.2,0.18,-0.038,-0.019,0.999,0,-0.60,0.15,0.27
3460,2026-06-21T20:45:57.400Z,33.6526231,-117.3044474,391.2,0.17,-0.038,-0.018,1.000,0,-0.60,0.15,0.28
3461,2026-06-21T20:45:57.440Z,33.6526231,-117.3044474,391.2,0.13,-0.038,-0.018,1.000,0,-0.60,0.15,0.28
3462,2026-06-21T20:45:57.480Z,33.6526231,-117.3044474,391.2,0.12,-0.039,-0.018,1.000,0,-0.61,0.15,0.28
3463,2026-06-21T20:45:57.520Z,33.6526231,-117.3044474,391.2,0.11,-0.039,-0.018,1.000,0,-0.61,0.14,0.28
3464,2026-06-21T20:45:57.560Z,33.6526231,-117.3044473,391.2,0.05,-0.039,-0.019,1.000,0,-0.62,0.14,0.28
3465,2026-06-21T20:45:57.600Z,33.6526231,-117.3044472,391.2,0.15,-0.038,-0.019,1.000,0,-0.62,0.14,0.28
3466,2026-06-21T20:45:57.640Z,33.6526231,-117.3044472,391.2,0.06,-0.038,-0.019,1.000,0,-0.62,0.14,0.28
3467,2026-06-21T20:45:57.680Z,33.6526231,-117.3044472,391.2,0.05,-0.038,-0.019,1.000,0,-0.61,0.14,0.28
3468,2026-06-21T20:45:57.720Z,33.6526231,-117.3044472,391.2,0.18,-0.038,-0.019,1.000,0,-0.61,0.14,0.28
3469,2026-06-21T20:45:57.760Z,33.6526231,-117.3044472,391.2,0.07,-0.039,-0.018,1.000,0,-0.61,0.14,0.28
3470,2026-06-21T20:45:57.800Z,33.6526231,-117.3044472,391.2,0.29,-0.039,-0.018,1.000,0,-0.61,0.14,0.28
3471,2026-06-21T20:45:57.840Z,33.6526231,-117.3044472,391.2,0.13,-0.038,-0.018,1.000,0,-0.61,0.14,0.28
3472,2026-06-21T20:45:57.880Z,33.6526231,-117.3044472,391.2,0.13,-0.038,-0.018,1.000,0,-0.61,0.14,0.28
3473,2026-06-21T20:45:57.920Z,33.6526230,-117.3044472,391.2,0.14,-0.038,-0.018,1.000,0,-0.61,0.14,0.28
3474,2026-06-21T20:45:57.960Z,33.6526231,-117.3044472,391.2,0.13,-0.038,-0.018,1.000,0,-0.61,0.14,0.28
3475,2026-06-21T20:45:58.040Z,33.6526230,-117.3044471,391.2,0.41,-0.038,-0.018,1.000,0,-0.61,0.15,0.28
3476,2026-06-21T20:45:58.080Z,33.6526230,-117.3044471,391.2,0.14,-0.038,-0.019,1.000,0,-0.60,0.15,0.28
3477,2026-06-21T20:45:58.120Z,33.6526230,-117.3044471,391.2,0.30,-0.038,-0.019,1.000,0,-0.59,0.15,0.28
3478,2026-06-21T20:45:58.160Z,33.6526230,-117.3044472,391.2,0.41,-0.038,-0.019,1.000,0,-0.59,0.16,0.28
3479,2026-06-21T20:45:58.200Z,33.6526231,-117.3044472,391.2,0.22,-0.038,-0.019,1.000,0,-0.58,0.16,0.28
3480,2026-06-21T20:45:58.240Z,33.6526231,-117.3044471,391.2,0.36,-0.039,-0.018,1.000,0,-0.59,0.15,0.28
3481,2026-06-21T20:45:58.280Z,33.6526231,-117.3044471,391.2,0.23,-0.039,-0.018,1.000,0,-0.60,0.15,0.28
3482,2026-06-21T20:45:58.320Z,33.6526230,-117.3044471,391.2,0.22,-0.039,-0.018,1.000,0,-0.62,0.14,0.28
3483,2026-06-21T20:45:58.360Z,33.6526230,-117.3044471,391.2,0.37,-0.039,-0.019,1.000,0,-0.62,0.13,0.28
3484,2026-06-21T20:45:58.400Z,33.6526230,-117.3044471,391.2,0.05,-0.039,-0.019,1.000,0,-0.62,0.13,0.29
3485,2026-06-21T20:45:58.440Z,33.6526230,-117.3044471,391.2,0.25,-0.038,-0.019,0.999,0,-0.61,0.12,0.29
3486,2026-06-21T20:45:58.480Z,33.6526231,-117.3044471,391.2,0.57,-0.038,-0.019,0.999,0,-0.60,0.13,0.29
3487,2026-06-21T20:45:58.520Z,33.6526231,-117.3044471,391.2,0.17,-0.038,-0.018,0.999,0,-0.60,0.13,0.29
3488,2026-06-21T20:45:58.560Z,33.6526231,-117.3044471,391.2,0.18,-0.039,-0.018,0.999,0,-0.61,0.13,0.29
3489,2026-06-21T20:45:58.600Z,33.6526230,-117.3044471,391.2,0.43,-0.039,-0.018,0.999,0,-0.62,0.13,0.29
3490,2026-06-21T20:45:58.640Z,33.6526230,-117.3044470,391.2,0.28,-0.039,-0.018,0.999,0,-0.64,0.14,0.29
3491,2026-06-21T20:45:58.680Z,33.6526230,-117.3044470,391.2,0.14,-0.039,-0.018,0.998,0,-0.66,0.14,0.28
3492,2026-06-21T20:45:58.720Z,33.6526230,-117.3044471,391.2,0.19,-0.038,-0.019,0.998,0,-0.68,0.15,0.28
3493,2026-06-21T20:45:58.760Z,33.6526230,-117.3044471,391.2,0.12,-0.038,-0.019,0.999,0,-0.68,0.14,0.27
3494,2026-06-21T20:45:58.800Z,33.6526230,-117.3044470,391.2,0.19,-0.038,-0.019,1.000,0,-0.67,0.14,0.27
3495,2026-06-21T20:45:58.840Z,33.6526229,-117.3044470,391.2,0.21,-0.039,-0.019,1.001,0,-0.65,0.14,0.27
3496,2026-06-21T20:45:58.880Z,33.6526230,-117.3044470,391.2,0.18,-0.040,-0.019,1.001,0,-0.62,0.13,0.28
3497,2026-06-21T20:45:58.920Z,33.6526229,-117.3044470,391.2,0.05,-0.041,-0.019,1.000,0,-0.60,0.13,0.28
3498,2026-06-21T20:45:58.960Z,33.6526229,-117.3044470,391.2,0.12,-0.040,-0.019,0.999,0,-0.60,0.13,0.29
3499,2026-06-21T20:45:59.040Z,33.6526229,-117.3044471,391.2,0.40,-0.039,-0.018,0.999,0,-0.60,0.12,0.29
3500,2026-06-21T20:45:59.080Z,33.6526229,-117.3044471,391.2,0.18,-0.038,-0.019,0.999,0,-0.61,0.13,0.29
3501,2026-06-21T20:45:59.120Z,33.6526229,-117.3044470,391.2,0.25,-0.037,-0.019,0.999,0,-0.62,0.14,0.29
3502,2026-06-21T20:45:59.160Z,33.6526229,-117.3044470,391.2,0.17,-0.037,-0.019,1.000,0,-0.61,0.15,0.28
3503,2026-06-21T20:45:59.200Z,33.6526229,-117.3044470,391.2,0.14,-0.038,-0.019,0.999,0,-0.60,0.15,0.28
3504,2026-06-21T20:45:59.240Z,33.6526229,-117.3044470,391.2,0.34,-0.039,-0.019,0.998,0,-0.60,0.15,0.28
3505,2026-06-21T20:45:59.280Z,33.6526229,-117.3044470,391.2,0.08,-0.041,-0.017,0.998,0,-0.61,0.14,0.29
3506,2026-06-21T20:45:59.320Z,33.6526229,-117.3044470,391.2,0.14,-0.042,-0.017,0.997,0,-0.66,0.12,0.29
3507,2026-06-21T20:45:59.360Z,33.6526229,-117.3044469,391.2,0.39,-0.041,-0.017,0.997,0,-0.74,0.11,0.29
3508,2026-06-21T20:45:59.400Z,33.6526229,-117.3044469,391.3,0.23,-0.039,-0.018,0.995,0,-0.82,0.10,0.28
3509,2026-06-21T20:45:59.440Z,33.6526229,-117.3044470,391.3,0.21,-0.037,-0.019,0.995,0,-0.87,0.10,0.28
3510,2026-06-21T20:45:59.480Z,33.6526229,-117.3044469,391.2,0.15,-0.035,-0.020,0.996,0,-0.90,0.10,0.28
3511,2026-06-21T20:45:59.520Z,33.6526229,-117.3044469,391.2,0.15,-0.035,-0.020,0.999,0,-0.89,0.08,0.28
3512,2026-06-21T20:45:59.560Z,33.6526229,-117.3044470,391.2,0.19,-0.036,-0.020,1.002,0,-0.83,0.07,0.29
3513,2026-06-21T20:45:59.600Z,33.6526227,-117.3044469,391.2,0.22,-0.037,-0.021,1.005,0,-0.76,0.06,0.29
3514,2026-06-21T20:45:59.640Z,33.6526227,-117.3044469,391.3,0.23,-0.040,-0.022,1.005,0,-0.67,0.06,0.29
3515,2026-06-21T20:45:59.680Z,33.6526227,-117.3044468,391.3,0.51,-0.041,-0.022,1.003,0,-0.58,0.09,0.29
3516,2026-06-21T20:45:59.720Z,33.6526227,-117.3044468,391.3,0.29,-0.040,-0.021,1.001,0,-0.53,0.11,0.29
3517,2026-06-21T20:45:59.760Z,33.6526228,-117.3044468,391.3,0.28,-0.039,-0.019,0.999,0,-0.53,0.13,0.29
3518,2026-06-21T20:45:59.800Z,33.6526227,-117.3044468,391.2,0.13,-0.038,-0.018,0.998,0,-0.56,0.14,0.29
3519,2026-06-21T20:45:59.840Z,33.6526227,-117.3044468,391.2,0.22,-0.037,-0.018,0.998,0,-0.61,0.15,0.29
3520,2026-06-21T20:45:59.880Z,33.6526226,-117.3044468,391.2,0.37,-0.037,-0.019,0.999,0,-0.65,0.14,0.29
3521,2026-06-21T20:45:59.920Z,33.6526226,-117.3044468,391.2,0.28,-0.038,-0.020,1.000,0,-0.65,0.13,0.29
3522,2026-06-21T20:45:59.960Z,33.6526226,-117.3044468,391.3,0.14,-0.039,-0.021,1.001,0,-0.63,0.14,0.28
3523,2026-06-21T20:46:00.040Z,33.6526226,-117.3044468,391.3,0.25,-0.038,-0.021,1.000,0,-0.61,0.15,0.28
3524,2026-06-21T20:46:00.080Z,33.6526226,-117.3044468,391.3,0.21,-0.038,-0.020,0.999,0,-0.59,0.15,0.28
3525,2026-06-21T20:46:00.120Z,33.6526226,-117.3044468,391.3,0.12,-0.039,-0.019,0.999,0,-0.60,0.16,0.28
3526,2026-06-21T20:46:00.160Z,33.6526225,-117.3044468,391.2,0.18,-0.038,-0.019,0.999,0,-0.61,0.15,0.28
3527,2026-06-21T20:46:00.200Z,33.6526225,-117.3044467,391.2,0.49,-0.039,-0.020,1.000,0,-0.61,0.15,0.28
3528,2026-06-21T20:46:00.240Z,33.6526225,-117.3044467,391.2,0.44,-0.038,-0.020,1.000,0,-0.61,0.15,0.28
3529,2026-06-21T20:46:00.280Z,33.6526224,-117.3044466,391.2,0.40,-0.038,-0.019,1.000,0,-0.61,0.15,0.28
3530,2026-06-21T20:46:00.320Z,33.6526224,-117.3044467,391.3,0.23,-0.038,-0.019,0.999,0,-0.63,0.14,0.28
3531,2026-06-21T20:46:00.360Z,33.6526223,-117.3044467,391.3,0.53,-0.038,-0.018,0.999,0,-0.65,0.15,0.28
3532,2026-06-21T20:46:00.400Z,33.6526223,-117.3044467,391.3,0.39,-0.039,-0.019,0.998,0,-0.68,0.14,0.28
3533,2026-06-21T20:46:00.440Z,33.6526223,-117.3044468,391.3,0.28,-0.039,-0.021,0.999,0,-0.68,0.14,0.28
3534,2026-06-21T20:46:00.480Z,33.6526223,-117.3044467,391.3,0.13,-0.039,-0.023,1.000,0,-0.65,0.14,0.29
3535,2026-06-21T20:46:00.520Z,33.6526223,-117.3044466,391.3,0.42,-0.039,-0.024,1.000,0,-0.60,0.14,0.28
3536,2026-06-21T20:46:00.560Z,33.6526223,-117.3044466,391.3,0.31,-0.038,-0.022,0.999,0,-0.54,0.14,0.28
3537,2026-06-21T20:46:00.600Z,33.6526223,-117.3044466,391.3,0.22,-0.037,-0.019,0.999,0,-0.52,0.15,0.27
3538,2026-06-21T20:46:00.640Z,33.6526223,-117.3044466,391.3,0.13,-0.036,-0.016,0.999,0,-0.54,0.16,0.27
3539,2026-06-21T20:46:00.680Z,33.6526223,-117.3044466,391.2,0.38,-0.037,-0.015,1.000,0,-0.61,0.16,0.28
3540,2026-06-21T20:46:00.720Z,33.6526223,-117.3044467,391.2,0.19,-0.039,-0.017,1.000,0,-0.66,0.16,0.28
3541,2026-06-21T20:46:00.760Z,33.6526222,-117.3044465,391.3,0.01,-0.040,-0.021,1.000,0,-0.69,0.15,0.28
3542,2026-06-21T20:46:00.800Z,33.6526222,-117.3044465,391.3,0.16,-0.040,-0.024,1.000,0,-0.66,0.14,0.29
3543,2026-06-21T20:46:00.840Z,33.6526222,-117.3044465,391.3,0.15,-0.039,-0.024,0.999,0,-0.59,0.13,0.29
3544,2026-06-21T20:46:00.880Z,33.6526222,-117.3044465,391.3,0.16,-0.038,-0.022,0.998,0,-0.54,0.12,0.29
